370	of the	-6.190542451409983
269	to the	-6.509334077446414
256	aerin llc	-6.5588680125686905
247	the executive	-6.594657120420275
243	this agreement	-6.6109840137077045
241	the premises	-6.619248523557598
236	the employer	-6.640213652022642
232	the employee	-6.657308085381943
229	the company	-6.670323453494013
221	in the	-6.7058827555305
210	exxonmobil or	-6.756937926330784
201	the manufacturer	-6.800740548989177
190	discovery tools	-6.857021384887767
183	the research	-6.894559304206831
176	the association	-6.933561462010101
170	shall be	-6.968247019997991
165	this lease	-6.9980999831476725
165	shopping center	-6.9980999831476725
161	the bank	-7.02264109206379
155	the shopping	-7.060620340129006
152	the building	-7.080164936201976
149	the corporation	-7.1000991511027935
146	tenant shall	-7.120438835339916
145	the licensee	-7.1273117146276785
134	or its	-7.206205657097342
131	pursuant to	-7.228848133847102
131	of employment	-7.228848133847102
130	medical school	-7.2365110065926705
129	and the	-7.244233052686581
129	ag product	-7.244233052686581
128	research program	-7.252015193128636
125	the software	-7.275731719745952
123	termination of	-7.291861101675836
123	exxonmobil shall	-7.291861101675836
116	tools system	-7.350455265941888
115	the supply	-7.359113328685003
114	northern trust	-7.367847008653757
113	prime lease	-7.376657638335912
112	its affiliates	-7.385546585753159
111	set forth	-7.394515255735919
110	supply agreement	-7.403565091255836
109	with respect	-7.412697574819109
107	respect to	-7.431216622586347
103	the program	-7.469316468818617
102	symyx shall	-7.479072643763982
102	by the	-7.479072643763982
101	exxonmobil and	-7.488924940206993
100	licensed product	-7.498875271060161
99	of any	-7.508925606913663
99	l odell	-7.508925606913663
99	former employee	-7.508925606913663
99	by exxonmobil	-7.508925606913663
97	to exxonmobil	-7.52933447854487
96	the officer	-7.539697265580417
95	to symyx	-7.550168565447712
95	forth in	-7.550168565447712
94	the licensed	-7.560750674778249
94	program term	-7.560750674778249
93	licensed products	-7.5714459638949965
92	under this	-7.582256879999212
90	shall have	-7.604235786717988
90	company group	-7.604235786717988
89	of this	-7.615409087316113
88	shall not	-7.626708642570046
88	in this	-7.626708642570046
87	confidential treatment	-7.638137338393669
86	treatment requested	-7.649698160794745
86	or any	-7.649698160794745
86	of tenant	-7.649698160794745
85	the parties	-7.661394200557936
85	in section	-7.661394200557936
84	third party	-7.673228658204939
84	tdcc shall	-7.673228658204939
83	with the	-7.6852048492516545
83	symyx tech	-7.6852048492516545
83	or the	-7.6852048492516545
81	tdcc and	-7.709596302375814
81	of such	-7.709596302375814
81	for the	-7.709596302375814
80	to landlord	-7.7220188223743715
80	the territory	-7.7220188223743715
80	employment of	-7.7220188223743715
80	arrow or	-7.7220188223743715
80	and symyx	-7.7220188223743715
78	right to	-7.747336630358661
77	of exxonmobil	-7.760240035194569
77	of executive	-7.760240035194569
76	to tdcc	-7.773312116761922
76	intellectual property	-7.773312116761922
76	by landlord	-7.773312116761922
74	cheap tubes	-7.799980363844083
73	tenant work	-7.813586015899862
73	during the	-7.813586015899862
72	the right	-7.827379338032197
72	termination date	-7.827379338032197
72	agreement terms	-7.827379338032197
71	shall mean	-7.841365580006937
70	the event	-7.855550214998893
69	the employers	-7.869938952450993
69	landlord shall	-7.869938952450993
68	league now	-7.884537751872146
68	by tdcc	-7.884537751872146
67	the technology	-7.899352837657287
67	hydrozonix shall	-7.899352837657287
67	developer kit	-7.899352837657287
66	kit software	-7.914390715021828
66	any other	-7.914390715021828
66	and tenant	-7.914390715021828
65	to section	-7.929658187152616
65	and exxonmobil	-7.929658187152616
64	or other	-7.945162373688581
63	the escrow	-7.96091073065672
63	subject to	-7.96091073065672
63	have the	-7.96091073065672
63	by tenant	-7.96091073065672
63	by symyx	-7.96091073065672
63	and or	-7.96091073065672
62	to be	-7.976911072003161
62	the participant	-7.976911072003161
62	subject technology	-7.976911072003161
62	of symyx	-7.976911072003161
62	licensee must	-7.976911072003161
62	licensed technology	-7.976911072003161
61	leased premises	-7.993171592874941
61	amended agreement	-7.993171592874941
60	the teva	-8.009700894826151
60	of michigan	-8.009700894826151
60	for such	-8.009700894826151
59	tools systems	-8.026508013142534
59	separation agreement	-8.026508013142534
59	of a	-8.026508013142534
59	majority owned	-8.026508013142534
59	its designee	-8.026508013142534
58	the other	-8.043602446501833
58	symyx dtools	-8.043602446501833
57	will be	-8.060994189213703
57	this amended	-8.060994189213703
57	the tenant	-8.060994189213703
57	such year	-8.060994189213703
57	or her	-8.060994189213703
56	the members	-8.078693766313103
56	the ag	-8.078693766313103
56	effective date	-8.078693766313103
54	to any	-8.115061410483978
54	the patents	-8.115061410483978
54	the grantee	-8.115061410483978
54	the effective	-8.115061410483978
54	teva anda	-8.115061410483978
54	manufacturer and	-8.115061410483978
54	escrow agent	-8.115061410483978
54	any of	-8.115061410483978
53	this section	-8.13375354349613
53	provided that	-8.13375354349613
53	of landlord	-8.13375354349613
53	it is	-8.13375354349613
53	employment agreement	-8.13375354349613
52	the prime	-8.152801738466826
52	related parties	-8.152801738466826
52	of termination	-8.152801738466826
52	licensee will	-8.152801738466826
52	licensed trademarks	-8.152801738466826
52	his or	-8.152801738466826
52	has been	-8.152801738466826
52	confidential information	-8.152801738466826
52	adjusted ibit	-8.152801738466826
51	the related	-8.172219824323927
51	landlord and	-8.172219824323927
51	executive employment	-8.172219824323927
51	el shall	-8.172219824323927
51	anda product	-8.172219824323927
50	the term	-8.192022451620106
50	the marks	-8.192022451620106
50	tangible property	-8.192022451620106
50	premises or	-8.192022451620106
50	on the	-8.192022451620106
50	limited tenant	-8.192022451620106
50	date of	-8.192022451620106
50	and its	-8.192022451620106
49	tissue processing	-8.212225158937626
49	the lml	-8.212225158937626
49	the lease	-8.212225158937626
49	the exxonmobil	-8.212225158937626
49	the developer	-8.212225158937626
49	tdcc or	-8.212225158937626
49	pure motion	-8.212225158937626
49	of stream	-8.212225158937626
49	of arrow	-8.212225158937626
49	anda license	-8.212225158937626
48	the managers	-8.232844446140362
48	the date	-8.232844446140362
48	symyx and	-8.232844446140362
47	the units	-8.253897855338193
47	the subject	-8.253897855338193
47	other party	-8.253897855338193
47	not be	-8.253897855338193
47	guaranteed lease	-8.253897855338193
47	any such	-8.253897855338193
47	advisory committee	-8.253897855338193
46	software license	-8.275404060559158
46	logo jpg	-8.275404060559158
46	field of	-8.275404060559158
45	this separation	-8.297382967277933
45	the works	-8.297382967277933
45	executive shall	-8.297382967277933
45	by medtronic	-8.297382967277933
44	to executive	-8.319855823129991
44	to aerin	-8.319855823129991
44	the cubist	-8.319855823129991
44	the commission	-8.319855823129991
44	software deployment	-8.319855823129991
44	requested omitted	-8.319855823129991
44	portions filed	-8.319855823129991
44	omitted portions	-8.319855823129991
44	of use	-8.319855823129991
44	mr sullivan	-8.319855823129991
44	may be	-8.319855823129991
44	filed with	-8.319855823129991
43	two units	-8.34284534135469
43	to hydrozonix	-8.34284534135469
43	the beverage	-8.34284534135469
43	start date	-8.34284534135469
43	lml patents	-8.34284534135469
43	license term	-8.34284534135469
43	licensee shall	-8.34284534135469
43	corporation or	-8.34284534135469
43	combinatorial chemistry	-8.34284534135469
43	cinsay platform	-8.34284534135469
43	and tdcc	-8.34284534135469
43	agreement and	-8.34284534135469
42	to employee	-8.366375838764885
42	the field	-8.366375838764885
42	the discovery	-8.366375838764885
42	such termination	-8.366375838764885
42	research and	-8.366375838764885
42	llc and	-8.366375838764885
41	under the	-8.390473390343946
41	to tenant	-8.390473390343946
41	this article	-8.390473390343946
41	the institute	-8.390473390343946
41	the companies	-8.390473390343946
41	the cinsay	-8.390473390343946
41	that the	-8.390473390343946
41	software or	-8.390473390343946
41	program technology	-8.390473390343946
41	or an	-8.390473390343946
41	employer shall	-8.390473390343946
41	employee shall	-8.390473390343946
41	as set	-8.390473390343946
40	use of	-8.415166002934317
40	to teva	-8.415166002934317
40	to such	-8.415166002934317
40	this release	-8.415166002934317
40	the anda	-8.415166002934317
40	real estate	-8.415166002934317
40	provided in	-8.415166002934317
40	executive termination	-8.415166002934317
40	deployment plan	-8.415166002934317
40	as of	-8.415166002934317
39	to cubist	-8.440483810918606
39	this award	-8.440483810918606
39	the advisory	-8.440483810918606
39	such product	-8.440483810918606
39	in accordance	-8.440483810918606
39	exxonmobil exclusive	-8.440483810918606
39	an exxonmobil	-8.440483810918606
38	the termination	-8.466459297321867
38	subleased premises	-8.466459297321867
38	or bank	-8.466459297321867
38	of dbl	-8.466459297321867
38	company and	-8.466459297321867
37	u s	-8.493127544404029
37	to a	-8.493127544404029
37	the licensor	-8.493127544404029
37	the leased	-8.493127544404029
37	the board	-8.493127544404029
37	that tdcc	-8.493127544404029
37	premises and	-8.493127544404029
37	of tdcc	-8.493127544404029
37	of licensor	-8.493127544404029
37	of its	-8.493127544404029
37	of directors	-8.493127544404029
37	of company	-8.493127544404029
37	in such	-8.493127544404029
37	cyplasin biomedical	-8.493127544404029
37	corporation and	-8.493127544404029
37	biomedical ltd	-8.493127544404029
37	at risk	-8.493127544404029
37	accordance with	-8.493127544404029
36	within the	-8.520526518592142
36	university of	-8.520526518592142
36	transferred tangible	-8.520526518592142
36	to michigan	-8.520526518592142
36	to medical	-8.520526518592142
36	the university	-8.520526518592142
36	the employment	-8.520526518592142
36	tdcc may	-8.520526518592142
36	restricted stock	-8.520526518592142
36	of employee	-8.520526518592142
36	of bankunited	-8.520526518592142
36	minimum rent	-8.520526518592142
36	licensed software	-8.520526518592142
36	lead material	-8.520526518592142
36	fixed minimum	-8.520526518592142
36	by teva	-8.520526518592142
36	as a	-8.520526518592142
35	the member	-8.54869739555884
35	the agreement	-8.54869739555884
35	research committee	-8.54869739555884
35	owned affiliates	-8.54869739555884
35	of tyson	-8.54869739555884
35	of control	-8.54869739555884
35	is understood	-8.54869739555884
35	in writing	-8.54869739555884
35	in connection	-8.54869739555884
35	hickey none	-8.54869739555884
35	hickey and	-8.54869739555884
35	execution copy	-8.54869739555884
35	employment period	-8.54869739555884
35	employee will	-8.54869739555884
35	company shall	-8.54869739555884
35	change of	-8.54869739555884
35	by arrow	-8.54869739555884
35	and development	-8.54869739555884
34	your employment	-8.577684932432092
34	year year	-8.577684932432092
34	the extent	-8.577684932432092
34	severance pay	-8.577684932432092
34	rentable square	-8.577684932432092
34	licensed patents	-8.577684932432092
34	landlord may	-8.577684932432092
34	in any	-8.577684932432092
34	exxonmobil affiliate	-8.577684932432092
34	exclusive fields	-8.577684932432092
34	except as	-8.577684932432092
34	event of	-8.577684932432092
34	change in	-8.577684932432092
34	by stream	-8.577684932432092
34	biofuels isoconversion	-8.577684932432092
34	a third	-8.577684932432092
34	and all	-8.577684932432092
33	the terms	-8.607537895581773
33	the regents	-8.607537895581773
33	symyx will	-8.607537895581773
33	regents of	-8.607537895581773
33	program goals	-8.607537895581773
33	of ixia	-8.607537895581773
33	of el	-8.607537895581773
33	of aerin	-8.607537895581773
33	isoconversion process	-8.607537895581773
33	in control	-8.607537895581773
33	if the	-8.607537895581773
33	from the	-8.607537895581773
33	executive for	-8.607537895581773
33	connection with	-8.607537895581773
33	by licensee	-8.607537895581773
33	by company	-8.607537895581773
33	bank or	-8.607537895581773
33	at the	-8.607537895581773
33	a termination	-8.607537895581773
33	and shall	-8.607537895581773
32	the renewal	-8.638309554248526
32	the plan	-8.638309554248526
32	the intellectual	-8.638309554248526
32	retirement benefits	-8.638309554248526
32	renewal term	-8.638309554248526
32	of utah	-8.638309554248526
32	of medtronic	-8.638309554248526
32	for any	-8.638309554248526
32	employee employment	-8.638309554248526
32	efforts to	-8.638309554248526
32	custom platform	-8.638309554248526
32	consolidated company	-8.638309554248526
32	company or	-8.638309554248526
32	commencement date	-8.638309554248526
32	by urologix	-8.638309554248526
32	board of	-8.638309554248526
32	and lundgren	-8.638309554248526
31	to temple	-8.670058252563106
31	third parties	-8.670058252563106
31	terms of	-8.670058252563106
31	tenant or	-8.670058252563106
31	section shall	-8.670058252563106
31	prior to	-8.670058252563106
31	primary term	-8.670058252563106
31	of licensee	-8.670058252563106
31	medtronic and	-8.670058252563106
31	ibit performance	-8.670058252563106
31	has the	-8.670058252563106
31	good reason	-8.670058252563106
31	exxonmobil proprietary	-8.670058252563106
31	disclosing party	-8.670058252563106
31	days after	-8.670058252563106
31	by hydrozonix	-8.670058252563106
31	by executive	-8.670058252563106
31	bioxen ltd	-8.670058252563106
31	bank and	-8.670058252563106
31	award agreement	-8.670058252563106
31	arrow and	-8.670058252563106
31	and other	-8.670058252563106
30	to urologix	-8.702848075386097
